,Timestamp,Open,High,Low,Close,Volume
325,2020-11-21T00:00:00.000Z,18655.66,18965.9,18308.58,18703.8,75577.45839
326,2020-11-22T00:00:00.000Z,18703.8,18750,17610.86,18414.43,81645.73778
327,2020-11-23T00:00:00.000Z,18413.88,18766,18000,18368,82961.50609
328,2020-11-24T00:00:00.000Z,18368.01,19418.97,18018,19160.01,113581.5092
329,2020-11-25T00:00:00.000Z,19160,19484.21,18500.27,18719.11,93266.57689
330,2020-11-26T00:00:00.000Z,18718.83,18915.03,16188,17149.47,181005.2467
331,2020-11-27T00:00:00.000Z,17149.47,17457.62,16438.08,17139.52,85297.02479
332,2020-11-28T00:00:00.000Z,17139.53,17880.49,16865.56,17719.85,64910.69997
333,2020-11-29T00:00:00.000Z,17719.84,18360.05,17517,18184.99,55329.0163
334,2020-11-30T00:00:00.000Z,18185,19863.16,18184.99,19695.87,115463.4669
335,2020-12-01T00:00:00.000Z,19695.87,19888,18001.12,18764.96,127698.7627
336,2020-12-02T00:00:00.000Z,18764.96,19342,18330,19204.09,75911.01348
337,2020-12-03T00:00:00.000Z,19204.08,19598,18867.2,19421.9,66689.39128
338,2020-12-04T00:00:00.000Z,19422.34,19527,18565.31,18650.52,71283.6682
339,2020-12-05T00:00:00.000Z,18650.51,19177,18500,19147.66,42922.74857
340,2020-12-06T00:00:00.000Z,19147.66,19420,18857,19359.4,37043.09186
341,2020-12-07T00:00:00.000Z,19358.67,19420.91,18902.88,19166.9,41372.29629
342,2020-12-08T00:00:00.000Z,19166.9,19294.84,18200,18324.11,61626.94761
343,2020-12-09T00:00:00.000Z,18324.11,18639.57,17650,18541.28,79585.5538
344,2020-12-10T00:00:00.000Z,18541.29,18557.32,17911.12,18254.63,52890.67509
345,2020-12-11T00:00:00.000Z,18254.81,18292.73,17572.33,18036.53,72610.72426
346,2020-12-12T00:00:00.000Z,18036.53,18948.66,18020.7,18808.69,49519.97843
347,2020-12-13T00:00:00.000Z,18808.69,19411,18711.12,19174.99,56560.82174
348,2020-12-14T00:00:00.000Z,19174.99,19349,19000,19273.14,47257.20129
349,2020-12-15T00:00:00.000Z,19273.69,19570,19050,19426.43,61834.36601
350,2020-12-16T00:00:00.000Z,19426.43,21560,19278.6,21335.52,114306.3356
351,2020-12-17T00:00:00.000Z,21335.52,23800,21230,22797.16,184882.4767
352,2020-12-18T00:00:00.000Z,22797.15,23285.18,22350,23107.39,79646.13432
353,2020-12-19T00:00:00.000Z,23107.39,24171.47,22750,23821.61,86045.06468
354,2020-12-20T00:00:00.000Z,23821.6,24295,23060,23455.52,76690.14569
355,2020-12-21T00:00:00.000Z,23455.54,24102.77,21815,22719.71,88030.29724
356,2020-12-22T00:00:00.000Z,22719.88,23837.1,22353.4,23810.79,87033.12616
357,2020-12-23T00:00:00.000Z,23810.79,24100,22600,23232.76,119047.2597
358,2020-12-24T00:00:00.000Z,23232.39,23794.43,22703.42,23729.2,69013.83425
359,2020-12-25T00:00:00.000Z,23728.99,24789.86,23433.6,24712.47,79519.94357
360,2020-12-26T00:00:00.000Z,24712.47,26867.03,24500,26493.39,97806.51339
361,2020-12-27T00:00:00.000Z,26493.4,28422,25700,26281.66,148455.5862
362,2020-12-28T00:00:00.000Z,26281.54,27500,26101,27079.41,79721.7425
363,2020-12-29T00:00:00.000Z,27079.42,27410,25880,27385,69411.59261
364,2020-12-30T00:00:00.000Z,27385,28996,27320,28875.54,95356.05783
365,2020-12-31T00:00:00.000Z,28875.55,29300,27850,28923.63,75508.50515
366,2021-01-01T00:00:00.000Z,28923.63,29600,28624.57,29331.69,54182.92501
367,2021-01-02T00:00:00.000Z,29331.7,33300,28946.53,32178.33,129993.8734
368,2021-01-03T00:00:00.000Z,32176.45,34778.11,31962.99,33000.05,120957.5668
369,2021-01-04T00:00:00.000Z,33000.05,33600,28130,31988.71,140899.8857
370,2021-01-05T00:00:00.000Z,31989.75,34360,29900,33949.53,116049.997
371,2021-01-06T00:00:00.000Z,33949.53,36939.21,33288,36769.36,127139.2013
372,2021-01-07T00:00:00.000Z,36769.36,40365,36300,39432.28,132825.7004
373,2021-01-08T00:00:00.000Z,39432.48,41950,36500,40582.81,139789.9575
374,2021-01-09T00:00:00.000Z,40586.96,41380,38720,40088.22,75785.97968
375,2021-01-10T00:00:00.000Z,40088.22,41350,35111.11,38150.02,118209.5445
376,2021-01-11T00:00:00.000Z,38150.02,38264.74,30420,35404.47,249131.5399
377,2021-01-12T00:00:00.000Z,35410.37,36628,32531,34051.24,133948.152
378,2021-01-13T00:00:00.000Z,34049.15,37850,32380,37371.38,124477.9149
379,2021-01-14T00:00:00.000Z,37371.38,40100,36701.23,39144.5,102950.3894
380,2021-01-15T00:00:00.000Z,39145.21,39747.76,34408,36742.22,118300.9209
381,2021-01-16T00:00:00.000Z,36737.43,37950,35357.8,35994.98,86348.43151
382,2021-01-17T00:00:00.000Z,35994.98,36852.5,33850,35828.61,80157.72738
383,2021-01-18T00:00:00.000Z,35824.99,37469.83,34800,36631.27,70698.11875
384,2021-01-19T00:00:00.000Z,36622.46,37850,35844.06,35891.49,79611.30777
385,2021-01-20T00:00:00.000Z,35901.94,36415.31,33400,35468.23,89368.42292
386,2021-01-21T00:00:00.000Z,35468.23,35600,30071,30850.13,131803.1829
387,2021-01-22T00:00:00.000Z,30851.99,33826.53,28850,32945.17,142971.684
388,2021-01-23T00:00:00.000Z,32950,33456,31390.16,32078,64595.28768
389,2021-01-24T00:00:00.000Z,32078,33071,30900,32259.9,57978.03797
390,2021-01-25T00:00:00.000Z,32259.45,34875,31910,32254.2,88499.22692
391,2021-01-26T00:00:00.000Z,32254.19,32921.88,30837.37,32467.77,84972.20691
392,2021-01-27T00:00:00.000Z,32464.01,32557.29,29241.72,30366.15,95911.96171
393,2021-01-28T00:00:00.000Z,30362.19,33783.98,29842.1,33364.86,92621.14562
394,2021-01-29T00:00:00.000Z,33368.18,38531.9,31915.4,34252.2,231827.0056
395,2021-01-30T00:00:00.000Z,34246.28,34933,32825,34262.88,84889.68134
396,2021-01-31T00:00:00.000Z,34262.89,34342.69,32171.67,33092.98,68742.28038
397,2021-02-01T00:00:00.000Z,33092.97,34717.27,32296.16,33526.37,82718.27688
398,2021-02-02T00:00:00.000Z,33517.09,35984.33,33418,35466.24,78056.65988
399,2021-02-03T00:00:00.000Z,35472.71,37662.63,35362.38,37618.87,80784.33366
400,2021-02-04T00:00:00.000Z,37620.26,38708.27,36161.95,36936.66,92080.7359
401,2021-02-05T00:00:00.000Z,36936.65,38310.12,36570,38290.24,66681.33428
402,2021-02-06T00:00:00.000Z,38289.32,40955.51,38215.94,39186.94,98757.31118
403,2021-02-07T00:00:00.000Z,39181.01,39700,37351,38795.69,84363.67976
404,2021-02-08T00:00:00.000Z,38795.69,46794.45,37988.89,46374.87,138597.5369
405,2021-02-09T00:00:00.000Z,46374.86,48142.19,44961.09,46420.42,115499.8617
406,2021-02-10T00:00:00.000Z,46420.42,47310,43727,44807.58,97154.1822
407,2021-02-11T00:00:00.000Z,44807.58,48678.9,43994.02,47969.51,89561.08145
408,2021-02-12T00:00:00.000Z,47968.66,48985.8,46125,47287.6,85870.0357
409,2021-02-13T00:00:00.000Z,47298.15,48150,46202.53,47153.69,63768.0974
410,2021-02-14T00:00:00.000Z,47156.78,49707.43,47014.17,48577.79,73735.47553
411,2021-02-15T00:00:00.000Z,48580.47,49010.92,45570.79,47911.1,79398.15678
412,2021-02-16T00:00:00.000Z,47911.1,50689.18,47003.62,49133.45,88813.2663
413,2021-02-17T00:00:00.000Z,49133.45,52618.74,48947,52119.71,85743.63782
414,2021-02-18T00:00:00.000Z,52117.67,52530,50901.9,51552.6,60758.04695
415,2021-02-19T00:00:00.000Z,51552.61,56368,50710.2,55906,79659.77802
416,2021-02-20T00:00:00.000Z,55906,57700.46,53863.93,55841.19,80948.20531
417,2021-02-21T00:00:00.000Z,55841.19,58352.8,55477.59,57408.57,58166.70851
418,2021-02-22T00:00:00.000Z,57412.35,57508.47,47622,54087.67,134019.4349
419,2021-02-23T00:00:00.000Z,54087.67,54183.59,44892.56,48891,169375.0251
420,2021-02-24T00:00:00.000Z,48891,51374.99,46988.69,49676.2,91881.20925
421,2021-02-25T00:00:00.000Z,49676.21,52041.73,46674.34,47073.73,83310.67312
422,2021-02-26T00:00:00.000Z,47073.73,48424.11,44106.78,46276.87,109423.2007
423,2021-02-27T00:00:00.000Z,46276.88,48394,45000,46106.43,66060.83429
424,2021-02-28T00:00:00.000Z,46103.67,46638.46,43000,45135.66,83055.36904
425,2021-03-01T00:00:00.000Z,45134.11,49790,44950.53,49587.03,85086.11165
426,2021-03-02T00:00:00.000Z,49595.76,50200,47047.6,48440.65,64221.06214
427,2021-03-03T00:00:00.000Z,48436.61,52640,48100.71,50349.37,81035.91371
428,2021-03-04T00:00:00.000Z,50349.37,51773.88,47500,48374.09,82649.71683
429,2021-03-05T00:00:00.000Z,48374.09,49448.93,46300,48751.71,78192.49637
430,2021-03-06T00:00:00.000Z,48746.81,49200,47070,48882.2,44399.23424
431,2021-03-07T00:00:00.000Z,48882.2,51450.03,48882.2,50971.75,55235.02803
432,2021-03-08T00:00:00.000Z,50959.11,52402.78,49274.67,52375.17,66987.35966
433,2021-03-09T00:00:00.000Z,52375.18,54895,51789.41,54884.5,71656.73708
434,2021-03-10T00:00:00.000Z,54874.67,57387.69,53005,55851.59,84749.23894
435,2021-03-11T00:00:00.000Z,55851.59,58150,54272.82,57773.16,81914.81286
436,2021-03-12T00:00:00.000Z,57773.15,58081.51,54962.84,57221.72,73405.40605
437,2021-03-13T00:00:00.000Z,57221.72,61844,56078.23,61188.39,83245.09135
438,2021-03-14T00:00:00.000Z,61188.38,61724.79,58966.78,58968.31,52601.05275
439,2021-03-15T00:00:00.000Z,58976.08,60633.43,54600,55605.2,102771.4273
440,2021-03-16T00:00:00.000Z,55605.2,56938.29,53271.34,56900.75,77986.69436
441,2021-03-17T00:00:00.000Z,56900.74,58974.73,54123.69,58912.97,70421.62084
442,2021-03-18T00:00:00.000Z,58912.97,60129.97,57023,57648.16,66580.40668
443,2021-03-19T00:00:00.000Z,57641,59468,56270.74,58030.01,52392.65296
444,2021-03-20T00:00:00.000Z,58030.01,59880,57820.17,58102.28,44476.94178
445,2021-03-21T00:00:00.000Z,58100.02,58589.1,55450.11,57351.56,48564.47027
446,2021-03-22T00:00:00.000Z,57351.56,58430.73,53650,54083.25,62581.62617
447,2021-03-23T00:00:00.000Z,54083.25,55830.9,53000,54340.89,59789.36543
448,2021-03-24T00:00:00.000Z,54342.8,57200,51700,52303.65,83537.46502
449,2021-03-25T00:00:00.000Z,52303.66,53287,50427.56,51293.78,87400.53454
450,2021-03-26T00:00:00.000Z,51293.78,55073.46,51214.6,55025.59,63813.77469
451,2021-03-27T00:00:00.000Z,55025.59,56700.36,53950,55817.14,50105.47506
452,2021-03-28T00:00:00.000Z,55817.14,56559.75,54691.84,55777.63,39050.38751
453,2021-03-29T00:00:00.000Z,55777.65,58405.82,54800.01,57635.47,67857.9374
454,2021-03-30T00:00:00.000Z,57635.46,59368,57071.35,58746.57,55122.44312
455,2021-03-31T00:00:00.000Z,58746.57,59800,56769,58740.55,60975.54267
456,2021-04-01T00:00:00.000Z,58739.46,59490,57935.45,58720.44,47415.61722
457,2021-04-02T00:00:00.000Z,58720.45,60200,58428.57,58950.01,47382.41878
458,2021-04-03T00:00:00.000Z,58950.01,59791.72,56880,57051.94,47409.85211
459,2021-04-04T00:00:00.000Z,57051.95,58492.85,56388,58202.01,41314.08197
460,2021-04-05T00:00:00.000Z,58202.01,59272,56777.77,59129.99,54258.01579
461,2021-04-06T00:00:00.000Z,59129.99,59495.24,57413.02,57991.15,54201.00073
462,2021-04-07T00:00:00.000Z,57990.03,58655,55473,55953.45,71228.40566
463,2021-04-08T00:00:00.000Z,55953.44,58153.31,55700,58077.52,44283.14702
464,2021-04-09T00:00:00.000Z,58077.52,58894.9,57654,58142.54,40831.88491
465,2021-04-10T00:00:00.000Z,58142.55,61500,57900.01,59769.13,69906.42412
466,2021-04-11T00:00:00.000Z,59769.13,60699,59232.52,60002.43,41156.71539
467,2021-04-12T00:00:00.000Z,59998.8,61300,59350.59,59860,56375.03712
468,2021-04-13T00:00:00.000Z,59860.01,63777.77,59805.15,63575,82848.68875
469,2021-04-14T00:00:00.000Z,63575.01,64854,61301,62959.53,82616.34399
470,2021-04-15T00:00:00.000Z,62959.53,63800,62020,63159.98,51649.70034
471,2021-04-16T00:00:00.000Z,63158.74,63520.61,60000,61334.8,91764.13988
472,2021-04-17T00:00:00.000Z,61334.81,62506.05,59580.91,60006.66,58912.25613
473,2021-04-18T00:00:00.000Z,60006.67,60499,50931.3,56150.01,124882.1318
474,2021-04-19T00:00:00.000Z,56150.01,57526.81,54221.58,55633.14,78229.04227
475,2021-04-20T00:00:00.000Z,55633.14,57076.24,53329.96,56425,72744.48215
476,2021-04-21T00:00:00.000Z,56425,56757.91,53536.02,53787.63,66984.75691
477,2021-04-22T00:00:00.000Z,53787.62,55521.48,50500,51690.96,104656.6313
478,2021-04-23T00:00:00.000Z,51690.95,52131.85,47500,51125.14,132230.7807
479,2021-04-24T00:00:00.000Z,51110.56,51166.22,48657.14,50047.84,55361.51257
480,2021-04-25T00:00:00.000Z,50047.84,50567.91,46930,49066.77,58255.645
481,2021-04-26T00:00:00.000Z,49066.76,54356.62,48753.44,54001.39,86310.80212
482,2021-04-27T00:00:00.000Z,54001.38,55460,53222,55011.97,54064.03468
483,2021-04-28T00:00:00.000Z,55011.97,56428,53813.16,54846.22,55130.45902
484,2021-04-29T00:00:00.000Z,54846.23,55195.84,52330.94,53555,52486.01946
485,2021-04-30T00:00:00.000Z,53555,57963,53013.01,57694.27,68578.91005
486,2021-05-01T00:00:00.000Z,57697.25,58458.07,56956.14,57800.37,42600.35184
487,2021-05-02T00:00:00.000Z,57797.35,57911.02,56035.25,56578.21,36812.87886
488,2021-05-03T00:00:00.000Z,56578.21,58981.44,56435,57169.39,57649.93129
489,2021-05-04T00:00:00.000Z,57169.39,57200,53046.69,53200.01,85324.6259
490,2021-05-05T00:00:00.000Z,53205.05,58069.82,52900,57436.11,77263.92344
491,2021-05-06T00:00:00.000Z,57436.11,58360,55200,56393.68,70181.67191
492,2021-05-07T00:00:00.000Z,56393.68,58650,55241.63,57314.75,74542.74783
493,2021-05-08T00:00:00.000Z,57315.49,59500,56900,58862.05,69709.90603
494,2021-05-09T00:00:00.000Z,58866.53,59300,56235.66,58240.84,69806.11991
495,2021-05-10T00:00:00.000Z,58240.83,59500,53400,55816.14,89586.34925
496,2021-05-11T00:00:00.000Z,55816.14,56862.43,54370,56670.02,64329.54055
497,2021-05-12T00:00:00.000Z,56670.02,58000.01,48600,49631.32,99842.78984
498,2021-05-13T00:00:00.000Z,49537.15,51367.19,46000,49670.97,147332.0021
499,2021-05-14T00:00:00.000Z,49671.92,51483,48799.75,49841.45,80082.20431
500,2021-05-15T00:00:00.000Z,49844.16,50700,46555,46762.99,89437.44936
501,2021-05-16T00:00:00.000Z,46762.99,49795.89,43825.39,46431.5,114269.8128
502,2021-05-17T00:00:00.000Z,46426.83,46686,42001,43538.04,166657.1727
503,2021-05-18T00:00:00.000Z,43538.02,45799.29,42250.02,42849.78,116979.8608
504,2021-05-19T00:00:00.000Z,42849.78,43584.9,30000,36690.09,354347.2432
505,2021-05-20T00:00:00.000Z,36671.23,42451.67,34850,40526.64,203017.5969
506,2021-05-21T00:00:00.000Z,40525.39,42200,33488,37252.01,202100.8883
507,2021-05-22T00:00:00.000Z,37263.35,38829,35200.62,37449.73,126542.2437
508,2021-05-23T00:00:00.000Z,37458.51,38270.64,31111.01,34655.25,217136.0466
509,2021-05-24T00:00:00.000Z,34681.44,39920,34031,38796.29,161630.894
510,2021-05-25T00:00:00.000Z,38810.99,39791.77,36419.62,38324.72,111996.2284
511,2021-05-26T00:00:00.000Z,38324.72,40841,37800.44,39241.91,104780.7734
512,2021-05-27T00:00:00.000Z,39241.92,40411.14,37134.27,38529.98,86547.15879
513,2021-05-28T00:00:00.000Z,38529.99,38877.83,34684,35663.49,135377.6297
514,2021-05-29T00:00:00.000Z,35661.79,37338.58,33632.76,34605.15,112663.0927
515,2021-05-30T00:00:00.000Z,34605.15,36488,33379,35641.27,73535.38697
516,2021-05-31T00:00:00.000Z,35641.26,37499,34153.84,37253.81,94160.73529
517,2021-06-01T00:00:00.000Z,37253.82,37894.81,35666,36693.09,81234.66377
518,2021-06-02T00:00:00.000Z,36694.85,38225,35920,37568.68,67587.3725
519,2021-06-03T00:00:00.000Z,37568.68,39476,37170,39246.79,75889.10601
520,2021-06-04T00:00:00.000Z,39246.78,39289.07,35555.15,36829,91317.79925
521,2021-06-05T00:00:00.000Z,36829.15,37925,34800,35513.2,70459.62149
522,2021-06-06T00:00:00.000Z,35516.07,36480,35222,35796.31,47650.20664
523,2021-06-07T00:00:00.000Z,35796.31,36900,33300,33552.79,77574.95257
524,2021-06-08T00:00:00.000Z,33556.96,34068.01,31000,33380.81,123251.189
525,2021-06-09T00:00:00.000Z,33380.8,37534.79,32396.82,37388.05,136607.5975
526,2021-06-10T00:00:00.000Z,37388.05,38491,35782,36675.72,109527.2849
527,2021-06-11T00:00:00.000Z,36677.83,37680.4,35936.77,37331.98,78466.0053
528,2021-06-12T00:00:00.000Z,37331.98,37463.63,34600.36,35546.11,87717.54999
529,2021-06-13T00:00:00.000Z,35546.12,39380,34757,39020.57,86921.02556
530,2021-06-14T00:00:00.000Z,39020.56,41064.05,38730,40516.29,108522.3919
531,2021-06-15T00:00:00.000Z,40516.28,41330,39506.4,40144.04,80679.62284
532,2021-06-16T00:00:00.000Z,40143.8,40527.14,38116.01,38349.01,87771.97694
533,2021-06-17T00:00:00.000Z,38349,39559.88,37365,38092.97,79541.30712
534,2021-06-18T00:00:00.000Z,38092.97,38202.84,35129.29,35819.84,95228.04294
535,2021-06-19T00:00:00.000Z,35820.48,36457,34803.52,35483.72,68712.44946
536,2021-06-20T00:00:00.000Z,35483.72,36137.72,33336,35600.16,89878.17085
537,2021-06-21T00:00:00.000Z,35600.17,35750,31251.23,31608.93,168778.8732
538,2021-06-22T00:00:00.000Z,31614.12,33298.78,28805,32509.56,204208.1798
539,2021-06-23T00:00:00.000Z,32509.56,34881,31683,33678.07,126966.1006
540,2021-06-24T00:00:00.000Z,33675.07,35298,32286.57,34663.09,86625.80426
541,2021-06-25T00:00:00.000Z,34663.08,35500,31275,31584.45,116061.1304
542,2021-06-26T00:00:00.000Z,31576.09,32730,30151,32283.65,107820.3753
543,2021-06-27T00:00:00.000Z,32283.65,34749,31973.45,34700.34,96613.24421
544,2021-06-28T00:00:00.000Z,34702.49,35297.71,33862.72,34494.89,82222.26782
545,2021-06-29T00:00:00.000Z,34494.89,36600,34225.43,35911.73,90788.79622
546,2021-06-30T00:00:00.000Z,35911.72,36100,34017.55,35045,77152.19763
547,2021-07-01T00:00:00.000Z,35045,35057.57,32711,33504.69,71708.26611
548,2021-07-02T00:00:00.000Z,33502.33,33977.04,32699,33786.55,56172.18138
549,2021-07-03T00:00:00.000Z,33786.54,34945.61,33316.73,34669.13,43044.57864
550,2021-07-04T00:00:00.000Z,34669.12,35967.85,34357.15,35286.51,43703.47579
551,2021-07-05T00:00:00.000Z,35288.13,35293.78,33125.55,33690.14,64123.87425
552,2021-07-06T00:00:00.000Z,33690.15,35118.88,33532,34220.01,58210.59635
553,2021-07-07T00:00:00.000Z,34220.02,35059.09,33777.77,33862.12,53807.52168
554,2021-07-08T00:00:00.000Z,33862.11,33929.64,32077,32875.71,70136.48032
555,2021-07-09T00:00:00.000Z,32875.71,34100,32261.07,33815.81,47153.9399
556,2021-07-10T00:00:00.000Z,33815.81,34262,33004.78,33502.87,34761.17547
557,2021-07-11T00:00:00.000Z,33502.87,34666,33306.47,34258.99,31572.64745
558,2021-07-12T00:00:00.000Z,34259,34678.43,32658.34,33086.63,48181.40376
559,2021-07-13T00:00:00.000Z,33086.94,33340,32202.25,32729.77,41126.36101
560,2021-07-14T00:00:00.000Z,32729.12,33114.03,31550,32820.02,46777.82348
561,2021-07-15T00:00:00.000Z,32820.03,33185.25,31133,31880,51639.57635
562,2021-07-16T00:00:00.000Z,31874.49,32249.18,31020,31383.87,48499.86415
563,2021-07-17T00:00:00.000Z,31383.86,31955.92,31164.31,31520.07,34012.24213
564,2021-07-18T00:00:00.000Z,31520.07,32435,31108.97,31778.56,35923.71619
565,2021-07-19T00:00:00.000Z,31778.57,31899,30407.44,30839.65,47340.4685
566,2021-07-20T00:00:00.000Z,30839.65,31063.07,29278,29790.35,61034.04902
567,2021-07-21T00:00:00.000Z,29790.34,32858,29482.61,32144.51,82796.26513
568,2021-07-22T00:00:00.000Z,32144.51,32591.35,31708,32287.83,46148.09243
569,2021-07-23T00:00:00.000Z,32287.58,33650,31924.32,33634.09,50112.86363
570,2021-07-24T00:00:00.000Z,33634.1,34500,33401.14,34258.14,47977.55014
571,2021-07-25T00:00:00.000Z,34261.51,35398,33851.12,35381.02,47852.92831
572,2021-07-26T00:00:00.000Z,35381.02,40550,35205.78,37237.6,152452.5127
573,2021-07-27T00:00:00.000Z,37241.33,39542.61,36383,39457.87,88397.26702
574,2021-07-28T00:00:00.000Z,39456.61,40900,38772,40019.56,101344.5284
575,2021-07-29T00:00:00.000Z,40019.57,40640,39200,40016.48,53998.43928
576,2021-07-30T00:00:00.000Z,40018.49,42316.71,38313.23,42206.37,73602.78481
577,2021-07-31T00:00:00.000Z,42206.36,42448,41000.15,41461.83,44849.79101
578,2021-08-01T00:00:00.000Z,41461.84,42599,39422.01,39845.44,53953.18633
579,2021-08-02T00:00:00.000Z,39850.27,40480.01,38690,39147.82,50837.35195
580,2021-08-03T00:00:00.000Z,39146.86,39780,37642.03,38207.05,57117.43585
581,2021-08-04T00:00:00.000Z,38207.04,39969.66,37508.56,39723.18,52329.35243
582,2021-08-05T00:00:00.000Z,39723.17,41350,37332.7,40862.46,84343.75562
583,2021-08-06T00:00:00.000Z,40862.46,43392.43,39853.86,42836.87,75753.94135
584,2021-08-07T00:00:00.000Z,42836.87,44700,42446.41,44572.54,73396.74081
585,2021-08-08T00:00:00.000Z,44572.54,45310,43261,43794.37,69329.0927
586,2021-08-09T00:00:00.000Z,43794.36,46454.15,42779,46253.4,74587.88485
587,2021-08-10T00:00:00.000Z,46248.87,46700,44589.46,45584.99,53814.64342
588,2021-08-11T00:00:00.000Z,45585,46743.47,45341.14,45511,52734.90198
589,2021-08-12T00:00:00.000Z,45510.67,46218.12,43770,44399,55266.10878
590,2021-08-13T00:00:00.000Z,44400.06,47886,44217.39,47800,48239.37043
591,2021-08-14T00:00:00.000Z,47799.99,48144,45971.03,47068.51,46114.35902
592,2021-08-15T00:00:00.000Z,47068.5,47372.27,45500,46973.82,42110.71133
593,2021-08-16T00:00:00.000Z,46973.82,48053.83,45660,45901.29,52480.57401
594,2021-08-17T00:00:00.000Z,45901.3,47160,44376,44695.95,57039.34163
595,2021-08-18T00:00:00.000Z,44695.95,46000,44203.28,44705.29,54099.41599
596,2021-08-19T00:00:00.000Z,44699.37,47033,43927.7,46760.62,53411.75392
597,2021-08-20T00:00:00.000Z,46760.62,49382.99,46622.99,49322.47,56850.35223
598,2021-08-21T00:00:00.000Z,49322.47,49757.04,48222,48821.87,46745.13658
599,2021-08-22T00:00:00.000Z,48821.88,49500,48050,49239.22,37007.8878
600,2021-08-23T00:00:00.000Z,49239.22,50500,49029,49488.85,52462.54195
601,2021-08-24T00:00:00.000Z,49488.85,49860,47600,47674.01,51014.59475
602,2021-08-25T00:00:00.000Z,47674.01,49264.3,47126.28,48973.32,44655.83034
603,2021-08-26T00:00:00.000Z,48973.32,49352.84,46250,46843.87,49371.27777
604,2021-08-27T00:00:00.000Z,46843.86,49149.93,46348,49069.9,42068.10497
605,2021-08-28T00:00:00.000Z,49069.9,49299,48346.88,48895.35,26681.06379
606,2021-08-29T00:00:00.000Z,48895.35,49632.27,47762.54,48767.83,32652.28347
607,2021-08-30T00:00:00.000Z,48767.84,48888.61,46853,46982.91,40288.35083
608,2021-08-31T00:00:00.000Z,46982.91,48246.11,46700,47100.89,48645.52737
609,2021-09-01T00:00:00.000Z,47100.89,49156,46512,48810.52,49904.65528
610,2021-09-02T00:00:00.000Z,48810.51,50450.13,48584.06,49246.64,54410.77054
611,2021-09-03T00:00:00.000Z,49246.63,51000,48316.84,49999.14,59025.64416
612,2021-09-04T00:00:00.000Z,49998,50535.69,49370,49915.64,34664.65959
613,2021-09-05T00:00:00.000Z,49917.54,51900,49450,51756.88,40544.83587
614,2021-09-06T00:00:00.000Z,51756.88,52780,50969.33,52663.9,49249.66708
615,2021-09-07T00:00:00.000Z,52666.2,52920,42843.05,46863.73,123048.8027
616,2021-09-08T00:00:00.000Z,46868.57,47340.99,44412.02,46048.31,65069.3152
617,2021-09-09T00:00:00.000Z,46048.31,47399.97,45513.08,46395.14,50651.66002
618,2021-09-10T00:00:00.000Z,46395.14,47033,44132.29,44850.91,49048.26618
619,2021-09-11T00:00:00.000Z,44842.2,45987.93,44722.22,45173.69,30440.4081
620,2021-09-12T00:00:00.000Z,45173.68,46460,44742.06,46025.24,32094.28052
621,2021-09-13T00:00:00.000Z,46025.23,46880,43370,44940.73,65429.15056
622,2021-09-14T00:00:00.000Z,44940.72,47250,44594.44,47111.52,44855.85099
623,2021-09-15T00:00:00.000Z,47103.28,48500,46682.32,48121.41,43204.71174
624,2021-09-16T00:00:00.000Z,48121.4,48557,47021.1,47737.82,40725.08895
625,2021-09-17T00:00:00.000Z,47737.81,48150,46699.56,47299.98,34461.92776
626,2021-09-18T00:00:00.000Z,47299.98,48843.2,47035.56,48292.74,30906.47038
627,2021-09-19T00:00:00.000Z,48292.75,48372.83,46829.18,47241.75,29847.24349
628,2021-09-20T00:00:00.000Z,47241.75,47347.25,42500,43015.62,78003.52444
629,2021-09-21T00:00:00.000Z,43016.64,43639,39600,40734.38,84534.08049
630,2021-09-22T00:00:00.000Z,40734.09,44000.55,40565.39,43543.61,58349.05542
631,2021-09-23T00:00:00.000Z,43546.37,44978,43069.09,44865.26,48699.57655
632,2021-09-24T00:00:00.000Z,44865.26,45200,40675,42810.57,84113.42629
633,2021-09-25T00:00:00.000Z,42810.58,42966.84,41646.28,42670.64,33594.57189
634,2021-09-26T00:00:00.000Z,42670.63,43950,40750,43160.9,49879.99765
635,2021-09-27T00:00:00.000Z,43160.9,44350,42098,42147.35,39776.84383
636,2021-09-28T00:00:00.000Z,42147.35,42787.38,40888,41026.54,43372.2624
637,2021-09-29T00:00:00.000Z,41025.01,42590,40753.88,41524.28,33511.53487
638,2021-09-30T00:00:00.000Z,41524.29,44141.37,41410.17,43824.1,46381.22781
639,2021-10-01T00:00:00.000Z,43820.01,48495,43283.03,48141.61,66244.87492
640,2021-10-02T00:00:00.000Z,48141.6,48336.59,47430.18,47634.9,30508.98131
641,2021-10-03T00:00:00.000Z,47634.89,49228.08,47088,48200.01,30825.05601
642,2021-10-04T00:00:00.000Z,48200.01,49536.12,46891,49224.94,46796.49372
643,2021-10-05T00:00:00.000Z,49224.93,51886.3,49022.4,51471.99,52125.66793
644,2021-10-06T00:00:00.000Z,51471.99,55750,50382.41,55315,79877.54518
645,2021-10-07T00:00:00.000Z,55315,55332.31,53357,53785.22,54917.37766
646,2021-10-08T00:00:00.000Z,53785.22,56100,53617.61,53951.43,46160.25785
647,2021-10-09T00:00:00.000Z,53955.67,55489,53661.67,54949.72,55177.08013
648,2021-10-10T00:00:00.000Z,54949.72,56561.31,54080,54659,89237.83613
649,2021-10-11T00:00:00.000Z,54659.01,57839.04,54415.06,57471.35,52933.16575
